transaction_id,customer_id,amount,time_of_day,point_of_transaction,country,flagged_transaction
1856,455,28,4,Online,Mexico,fraud
1857,906,34,23,Restaurant,Canada,not_fraud
1858,685,23,21,Amusement Park,Australia,not_fraud
1859,401,15,2,Bar,Germany,not_fraud
1860,922,19,21,Gas Station,Brazil,not_fraud
1861,981,89,6,Museum,Mexico,not_fraud
1862,476,66,5,Supermarket,Italy,not_fraud
1863,702,49,21,Supermarket,Mexico,not_fraud
1864,634,42,0,Fitness Center,Sweden,not_fraud
1865,558,137,18,Fitness Center,Spain,not_fraud
1866,576,13,6,Restaurant,Japan,not_fraud
1867,130,26,3,Retail Store,Russia,not_fraud
1868,822,31,11,Gas Station,Italy,not_fraud
1869,363,86,19,Online,Canada,fraud
1870,705,254,22,Online,South Africa,fraud
1871,819,23,17,Restaurant,Sweden,not_fraud
1872,693,113,8,Fitness Center,Spain,not_fraud
1873,292,98,18,Museum,USA,not_fraud
1874,371,1022,21,Hotel,Germany,not_fraud
1875,794,1035,3,Hotel,Mexico,fraud
1876,29,36,0,Online,Mexico,fraud
1877,149,201,8,ATM,Spain,fraud
1878,779,19,14,Online,Canada,fraud
1879,296,90,21,Amusement Park,Sweden,not_fraud
1880,11,30,7,Retail Store,United Kingdom,not_fraud
1881,512,75,14,Museum,Germany,not_fraud
1882,676,37,14,Bar,Russia,not_fraud
1883,113,53,17,ATM,Sweden,fraud
1884,187,99,6,Retail Store,Germany,not_fraud
1885,807,91,21,Bar,Netherlands,not_fraud
1886,744,110,17,Museum,Italy,not_fraud
1887,227,13,15,Cinema,United Kingdom,not_fraud
1888,310,68,1,Restaurant,Sweden,not_fraud
1889,98,17,3,Bar,China,not_fraud
1890,55,36,19,Gas Station,France,not_fraud
1891,623,1049,15,Fitness Center,China,not_fraud
1892,664,35,2,Cinema,Australia,not_fraud
1893,758,46,23,Bar,France,not_fraud
1894,406,293,22,Supermarket,Spain,not_fraud
1895,69,17,1,Bar,Netherlands,not_fraud
1896,312,66,2,Restaurant,Spain,not_fraud
1897,289,35,4,Online,United Kingdom,fraud
1898,762,17,1,Restaurant,Sweden,not_fraud
1899,548,18,18,Fitness Center,Russia,not_fraud
1900,751,159,23,Bar,South Africa,not_fraud
1901,148,115,19,Retail Store,Sweden,not_fraud
1902,467,128,1,Museum,Australia,not_fraud
1903,739,248,1,Gas Station,New Zealand,not_fraud
1904,244,21,21,ATM,United Kingdom,fraud
1905,491,31,23,Gas Station,Russia,not_fraud
1906,849,1065,22,Hotel,United Kingdom,not_fraud
1907,958,43,19,Hotel,France,not_fraud
1908,507,37,17,Supermarket,Switzerland,not_fraud
1909,365,32,19,Cinema,Mexico,not_fraud
1910,482,55,20,Gas Station,Spain,not_fraud
1911,201,52,13,Amusement Park,Mexico,not_fraud
1912,154,18,14,ATM,Japan,fraud
1913,450,41,11,Amusement Park,Russia,not_fraud
1914,501,1050,10,Bar,Germany,not_fraud
1915,73,52,10,Cinema,Japan,not_fraud
1916,713,21,6,Supermarket,USA,not_fraud
1917,296,77,11,Cinema,Russia,not_fraud
1918,17,11,15,Online,Brazil,fraud
1919,641,31,4,Museum,Singapore,not_fraud
1920,217,85,1,Online,Canada,fraud
1921,61,51,21,Retail Store,Singapore,not_fraud
1922,939,1025,15,Hotel,Australia,not_fraud
1923,616,69,22,Cinema,South Africa,not_fraud
1924,42,51,14,Online,Singapore,fraud
1925,25,89,10,Fitness Center,South Africa,not_fraud
1926,39,76,5,Fitness Center,Russia,not_fraud
1927,803,57,12,Bar,New Zealand,not_fraud
1928,131,43,18,Supermarket,Netherlands,not_fraud
1929,498,17,9,Cinema,Netherlands,not_fraud
1930,229,25,23,Gas Station,Japan,not_fraud
1931,108,1037,18,Supermarket,Australia,not_fraud
1932,172,55,4,Museum,Russia,not_fraud
1933,435,46,20,Fitness Center,Russia,not_fraud
1934,478,26,6,Fitness Center,United Kingdom,not_fraud
1935,102,10,10,Gas Station,Germany,not_fraud
1936,866,44,13,ATM,Switzerland,fraud
1937,524,1026,22,Gas Station,China,not_fraud
1938,275,76,20,Supermarket,Netherlands,not_fraud
1939,613,11,15,Gas Station,Brazil,not_fraud
1940,44,1053,17,Restaurant,Spain,fraud
1941,955,151,20,Bar,South Africa,not_fraud
1942,817,19,22,Amusement Park,Italy,not_fraud
1943,957,41,22,Cinema,Japan,not_fraud
1944,17,14,3,Amusement Park,United Kingdom,not_fraud
1945,330,59,0,Online,India,fraud
1946,569,49,21,Online,Germany,fraud
1947,823,36,14,Amusement Park,USA,not_fraud
1948,497,46,13,Hotel,Russia,not_fraud
1949,815,123,18,Hotel,Netherlands,not_fraud
1950,12,20,4,Online,New Zealand,fraud
1951,318,11,3,Gas Station,India,not_fraud
1952,592,108,12,Bar,China,not_fraud
1953,216,53,17,Museum,United Kingdom,not_fraud
1954,339,120,11,Fitness Center,South Africa,not_fraud
1955,776,55,22,Hotel,Sweden,not_fraud
1956,991,93,20,Hotel,Germany,not_fraud
1957,661,38,14,Amusement Park,Russia,not_fraud
1958,81,79,22,Hotel,Brazil,not_fraud
1959,727,132,8,Hotel,Japan,not_fraud
1960,485,52,3,Museum,USA,not_fraud
1961,374,19,4,Amusement Park,Japan,not_fraud
1962,976,25,8,Museum,Russia,not_fraud
1963,710,21,12,ATM,United Kingdom,fraud
1964,200,24,9,Hotel,Brazil,not_fraud
1965,537,28,15,Museum,Singapore,not_fraud
1966,466,50,12,Retail Store,Singapore,not_fraud
1967,89,54,3,Amusement Park,Japan,not_fraud
1968,268,37,20,ATM,Italy,fraud
1969,655,57,12,Amusement Park,India,not_fraud
1970,571,14,20,Bar,Spain,not_fraud
1971,922,14,7,ATM,USA,fraud
1972,489,19,12,Supermarket,South Africa,not_fraud
1973,877,46,14,Cinema,United Kingdom,not_fraud
1974,538,22,19,Bar,Germany,not_fraud
1975,47,26,19,Supermarket,Brazil,not_fraud
1976,288,35,12,Museum,Australia,not_fraud
1977,778,93,22,Hotel,Canada,not_fraud
1978,16,10,4,Hotel,Canada,not_fraud
1979,711,62,21,Online,Switzerland,fraud
1980,401,65,21,Fitness Center,Singapore,not_fraud
1981,919,90,5,ATM,Switzerland,fraud
1982,794,144,4,Hotel,Netherlands,not_fraud
1983,981,1011,12,Amusement Park,New Zealand,not_fraud
1984,86,18,4,ATM,India,fraud
1985,250,118,12,Hotel,Switzerland,not_fraud
1986,391,40,23,ATM,India,fraud
1987,782,51,19,Amusement Park,Singapore,not_fraud
1988,335,64,22,Hotel,Netherlands,not_fraud
1989,629,66,7,Museum,Netherlands,not_fraud
1990,519,144,8,Museum,Australia,not_fraud
1991,137,299,20,Bar,Italy,not_fraud
1992,883,73,18,Cinema,Mexico,not_fraud
1993,688,26,19,Hotel,Russia,not_fraud
1994,840,115,14,Restaurant,Sweden,not_fraud
1995,498,12,21,Bar,Singapore,not_fraud
1996,827,23,9,Museum,Sweden,not_fraud
1997,727,123,10,Supermarket,Germany,not_fraud
1998,477,24,4,Gas Station,Netherlands,not_fraud
1999,594,22,8,Restaurant,USA,not_fraud
2000,223,17,10,Supermarket,China,not_fraud
2001,990,107,18,Online,Japan,fraud
2002,372,44,1,Supermarket,Brazil,not_fraud
2003,935,66,5,Supermarket,India,not_fraud
2004,995,23,22,Bar,China,not_fraud
2005,402,80,20,Restaurant,India,not_fraud
2006,443,81,0,Bar,Brazil,not_fraud
2007,490,28,2,Museum,Switzerland,not_fraud
2008,615,36,2,Fitness Center,Australia,not_fraud
2009,273,21,13,Bar,Spain,not_fraud
2010,526,197,19,Online,Canada,fraud
2011,159,61,21,Fitness Center,Australia,not_fraud
2012,152,146,4,Cinema,Spain,not_fraud
2013,995,28,16,Restaurant,Netherlands,not_fraud
2014,620,86,14,Retail Store,Sweden,not_fraud
2015,188,82,5,Retail Store,New Zealand,not_fraud
2016,813,68,13,ATM,Germany,fraud
2017,98,178,13,Online,Singapore,fraud
2018,131,1035,16,Museum,Russia,not_fraud
2019,805,17,7,Hotel,France,not_fraud
2020,171,65,7,Cinema,Australia,not_fraud
2021,936,75,18,Amusement Park,Brazil,not_fraud
2022,986,52,8,Amusement Park,Netherlands,not_fraud
2023,183,21,10,Museum,Germany,not_fraud
2024,983,1045,12,Fitness Center,Japan,not_fraud
2025,364,28,12,Supermarket,Australia,not_fraud
2026,39,37,23,Fitness Center,Spain,not_fraud
2027,527,61,18,Cinema,Netherlands,not_fraud
2028,888,78,20,Online,Brazil,fraud
2029,497,23,18,Cinema,South Africa,not_fraud
2030,516,35,4,Cinema,Singapore,not_fraud
2031,349,25,15,Museum,USA,not_fraud
2032,982,21,8,Restaurant,Switzerland,not_fraud
2033,921,86,19,Bar,USA,not_fraud
2034,397,129,21,Online,Sweden,fraud
2035,722,33,2,Gas Station,Canada,not_fraud
2036,161,79,18,Online,Italy,fraud
2037,16,123,4,Hotel,Spain,not_fraud
2038,493,103,7,Amusement Park,Russia,not_fraud
2039,426,20,13,ATM,Germany,fraud
2040,108,166,23,Hotel,Australia,not_fraud
2041,894,33,2,ATM,France,fraud
2042,450,30,23,Retail Store,USA,not_fraud
2043,311,13,12,Hotel,Russia,not_fraud
2044,739,43,10,Online,India,fraud
2045,170,15,7,Bar,France,not_fraud
2046,546,1024,18,Online,Japan,fraud
2047,414,29,9,Retail Store,India,not_fraud
2048,251,92,17,Hotel,USA,not_fraud
2049,759,114,17,Bar,Netherlands,not_fraud
2050,781,28,6,Online,Japan,fraud
2051,141,107,15,Hotel,Netherlands,not_fraud
2052,274,107,5,Museum,Netherlands,not_fraud
2053,416,82,15,Cinema,Spain,not_fraud
2054,608,17,15,Retail Store,France,not_fraud
2055,739,68,22,Bar,Australia,not_fraud
2056,891,155,23,Cinema,India,not_fraud
2057,39,67,0,Online,Switzerland,fraud
2058,814,30,23,Museum,China,not_fraud
2059,29,44,18,Museum,Russia,not_fraud
2060,958,61,2,Museum,Spain,not_fraud
2061,477,45,5,Amusement Park,Netherlands,not_fraud
2062,318,16,3,Cinema,China,not_fraud
2063,245,28,3,Bar,Russia,not_fraud
2064,748,91,3,Cinema,Japan,not_fraud
2065,697,108,9,Amusement Park,Mexico,not_fraud
2066,272,17,8,Bar,Canada,not_fraud
2067,440,162,7,Gas Station,United Kingdom,not_fraud
2068,748,29,18,Restaurant,Sweden,not_fraud
2069,239,64,16,Museum,United Kingdom,not_fraud
2070,377,79,16,Online,Brazil,fraud
2071,266,1093,0,Cinema,Mexico,fraud
2072,926,155,19,Fitness Center,Italy,not_fraud
2073,921,28,13,Cinema,Japan,not_fraud
2074,359,107,21,Fitness Center,United Kingdom,not_fraud
2075,340,17,19,Cinema,United Kingdom,not_fraud
2076,389,71,10,Online,Brazil,fraud
2077,577,77,2,Amusement Park,Spain,not_fraud
2078,990,66,23,Gas Station,Germany,not_fraud
2079,689,24,7,Supermarket,USA,not_fraud
2080,3,113,21,Gas Station,Germany,not_fraud
2081,429,19,9,Gas Station,Russia,not_fraud
2082,142,12,16,Supermarket,Mexico,not_fraud
2083,376,73,7,Restaurant,Canada,not_fraud
2084,670,42,21,Bar,New Zealand,not_fraud
2085,324,104,0,Amusement Park,China,not_fraud
2086,146,34,19,Gas Station,Russia,not_fraud
2087,958,19,20,ATM,Spain,fraud
2088,293,1100,6,Cinema,Canada,fraud
2089,665,49,23,Cinema,Sweden,not_fraud
2090,432,20,8,Museum,South Africa,not_fraud
2091,705,73,11,Online,France,fraud
2092,949,45,21,Museum,China,not_fraud
2093,975,56,8,Hotel,Switzerland,not_fraud
2094,585,40,19,Bar,Russia,not_fraud
2095,399,98,23,Retail Store,Australia,not_fraud
2096,817,98,2,Supermarket,France,not_fraud
2097,889,1071,3,ATM,Australia,fraud
2098,344,15,9,Gas Station,Spain,not_fraud
2099,964,101,3,Hotel,New Zealand,not_fraud
2100,140,65,21,Amusement Park,USA,not_fraud
2101,187,69,8,Cinema,Brazil,not_fraud
2102,805,32,21,Bar,Germany,not_fraud
2103,61,115,0,Hotel,Canada,not_fraud
2104,997,74,4,Supermarket,France,not_fraud
2105,939,15,8,Fitness Center,Singapore,not_fraud
2106,380,36,4,Hotel,Japan,not_fraud
2107,710,118,5,Gas Station,Netherlands,not_fraud
2108,807,12,18,ATM,Mexico,fraud
2109,440,172,7,Bar,Italy,not_fraud
2110,319,66,9,Hotel,Italy,not_fraud
2111,302,59,10,Online,New Zealand,fraud
2112,344,25,12,Amusement Park,Japan,not_fraud
2113,11,24,19,Cinema,Netherlands,not_fraud
2114,62,152,3,Bar,South Africa,not_fraud
2115,845,27,10,Online,Sweden,fraud
2116,226,84,11,Restaurant,Spain,not_fraud
2117,153,34,4,Fitness Center,Canada,not_fraud
2118,711,17,9,Museum,Sweden,not_fraud
2119,564,10,23,Gas Station,Russia,fraud
2120,772,49,6,Retail Store,Germany,not_fraud
2121,571,196,20,Supermarket,Singapore,not_fraud
2122,584,33,8,Restaurant,France,not_fraud
2123,660,32,8,Cinema,Switzerland,not_fraud
2124,861,31,9,Fitness Center,United Kingdom,not_fraud
2125,575,46,9,Restaurant,France,not_fraud
2126,310,39,1,Online,USA,fraud
2127,885,115,3,Museum,China,not_fraud
2128,243,45,7,Online,France,fraud
2129,493,45,13,Fitness Center,Mexico,not_fraud
2130,366,17,16,Bar,Germany,not_fraud
2131,330,212,12,Fitness Center,Japan,not_fraud
2132,107,24,20,ATM,Netherlands,fraud
2133,226,13,23,Online,United Kingdom,fraud
2134,825,64,17,Supermarket,Italy,not_fraud
2135,218,55,17,Supermarket,New Zealand,not_fraud
2136,937,36,12,Gas Station,Australia,not_fraud
2137,753,37,7,Fitness Center,China,fraud
2138,506,86,11,Amusement Park,New Zealand,not_fraud
2139,259,20,22,Bar,Italy,not_fraud
2140,888,95,23,Retail Store,Spain,not_fraud
2141,774,62,20,Cinema,USA,not_fraud
2142,517,37,0,Cinema,Japan,not_fraud
2143,773,40,19,Supermarket,South Africa,not_fraud
2144,54,24,17,Fitness Center,Sweden,not_fraud
2145,47,79,2,ATM,Germany,fraud
2146,727,45,11,Gas Station,Mexico,not_fraud
2147,689,29,18,Online,France,fraud
2148,521,55,12,Amusement Park,France,not_fraud
2149,99,282,9,Bar,Canada,not_fraud
2150,20,38,14,Gas Station,USA,not_fraud
2151,890,136,19,Retail Store,Japan,not_fraud
2152,753,31,1,Online,Netherlands,fraud
2153,573,12,18,ATM,Canada,fraud
2154,891,21,2,Supermarket,Australia,not_fraud
2155,490,37,13,ATM,India,fraud
2156,419,22,6,Gas Station,Spain,not_fraud
2157,690,10,7,Museum,China,not_fraud
2158,850,133,10,Hotel,Mexico,not_fraud
2159,62,102,21,Cinema,Singapore,not_fraud
2160,145,77,19,Online,Australia,fraud
2161,216,19,5,Restaurant,Switzerland,not_fraud
2162,3,16,10,Supermarket,Netherlands,not_fraud
2163,160,13,16,ATM,Singapore,fraud
2164,739,74,9,Retail Store,Italy,not_fraud
2165,998,142,23,Museum,South Africa,not_fraud
2166,781,38,16,Fitness Center,France,not_fraud
2167,120,16,20,Online,Germany,fraud
2168,893,45,1,Restaurant,South Africa,not_fraud
2169,89,31,5,Fitness Center,New Zealand,not_fraud
2170,329,33,4,Online,Mexico,fraud
2171,580,58,3,Bar,Singapore,not_fraud
2172,910,73,1,Fitness Center,China,not_fraud
2173,357,15,11,Fitness Center,India,not_fraud
2174,610,11,2,Supermarket,Sweden,not_fraud
2175,267,268,5,Retail Store,France,not_fraud
2176,617,23,23,ATM,Singapore,fraud
2177,952,12,13,Museum,Germany,not_fraud
2178,323,1020,7,Museum,United Kingdom,fraud
2179,635,11,20,Bar,Italy,not_fraud
2180,988,34,20,Amusement Park,Germany,not_fraud
2181,541,91,13,Cinema,USA,not_fraud
2182,649,30,2,Bar,Canada,not_fraud
2183,195,39,15,Amusement Park,Germany,not_fraud
2184,921,1066,14,Cinema,Sweden,not_fraud
2185,738,45,6,Hotel,China,not_fraud
2186,332,108,14,ATM,USA,fraud
2187,170,110,12,Cinema,Mexico,not_fraud
2188,521,10,5,Supermarket,New Zealand,not_fraud
2189,463,85,14,Gas Station,Australia,not_fraud
2190,40,1040,16,Amusement Park,Netherlands,not_fraud
2191,537,234,3,Cinema,Japan,not_fraud
2192,261,43,21,Fitness Center,Spain,not_fraud
2193,395,1226,21,Retail Store,Netherlands,not_fraud
2194,955,80,13,Bar,Australia,not_fraud
2195,226,24,14,ATM,United Kingdom,fraud
2196,984,48,11,Museum,South Africa,not_fraud
2197,124,252,18,Retail Store,Brazil,not_fraud
2198,975,107,21,Bar,France,not_fraud
2199,38,15,9,Amusement Park,United Kingdom,not_fraud
2200,328,71,5,Restaurant,New Zealand,not_fraud
2201,251,31,8,Fitness Center,United Kingdom,not_fraud
2202,901,10,1,Museum,China,not_fraud
2203,176,1035,3,Gas Station,Canada,fraud
2204,602,23,8,Online,Switzerland,fraud
2205,914,95,14,Gas Station,Japan,not_fraud
2206,454,30,12,Gas Station,Germany,not_fraud
2207,37,97,19,Museum,Brazil,not_fraud
2208,316,10,7,Fitness Center,China,not_fraud
2209,688,28,18,Online,France,fraud
2210,973,23,18,Supermarket,Singapore,not_fraud
2211,796,23,15,Hotel,Switzerland,not_fraud
2212,965,13,10,Retail Store,Netherlands,not_fraud
2213,973,20,9,Restaurant,United Kingdom,not_fraud
2214,593,50,7,Gas Station,Australia,not_fraud
2215,114,27,0,Hotel,Netherlands,not_fraud
2216,40,37,9,Bar,South Africa,not_fraud
2217,301,33,17,Cinema,Brazil,not_fraud
2218,224,114,2,Retail Store,France,not_fraud
2219,318,127,10,Amusement Park,Germany,not_fraud
2220,349,43,17,Cinema,Brazil,not_fraud
2221,115,30,2,Museum,Spain,not_fraud
2222,698,15,7,Supermarket,New Zealand,not_fraud
2223,323,163,13,Museum,Russia,not_fraud
2224,568,13,5,Museum,New Zealand,not_fraud
2225,40,27,14,Supermarket,Australia,not_fraud
2226,866,27,13,Restaurant,France,not_fraud
2227,40,29,6,Fitness Center,Sweden,not_fraud
2228,859,18,9,Cinema,Brazil,not_fraud
2229,973,86,14,Fitness Center,Japan,not_fraud
2230,749,1016,9,Amusement Park,China,not_fraud
2231,289,60,21,Bar,South Africa,not_fraud
2232,262,16,16,Retail Store,United Kingdom,not_fraud
2233,216,13,18,Gas Station,USA,not_fraud
2234,147,130,16,Fitness Center,United Kingdom,not_fraud
2235,336,20,11,Gas Station,Canada,not_fraud
2236,168,96,14,Retail Store,Canada,not_fraud
2237,92,49,11,Cinema,South Africa,not_fraud
2238,353,14,8,Cinema,Italy,not_fraud
2239,571,165,4,Gas Station,Mexico,not_fraud
2240,571,24,3,Gas Station,India,not_fraud
2241,816,108,11,Supermarket,Sweden,not_fraud
2242,681,19,15,Online,New Zealand,fraud
2243,781,106,8,Amusement Park,Germany,not_fraud
2244,363,10,2,Gas Station,China,not_fraud
2245,557,45,20,Museum,South Africa,not_fraud
2246,345,83,2,Amusement Park,India,not_fraud
2247,693,146,17,Bar,Italy,not_fraud
2248,170,129,16,Gas Station,Sweden,not_fraud
2249,356,95,9,Hotel,Italy,not_fraud
2250,191,119,1,Supermarket,Italy,not_fraud
2251,667,1021,23,Restaurant,Netherlands,not_fraud
2252,422,26,10,Museum,Singapore,not_fraud
2253,700,27,23,Supermarket,France,not_fraud
2254,7,33,2,Amusement Park,New Zealand,not_fraud
2255,133,34,22,Retail Store,United Kingdom,not_fraud
2256,747,49,22,Retail Store,Japan,not_fraud
2257,557,18,1,Fitness Center,New Zealand,not_fraud
2258,826,68,8,Bar,Australia,not_fraud
2259,761,19,18,Hotel,United Kingdom,not_fraud
2260,31,28,1,Hotel,Russia,not_fraud
2261,535,44,18,ATM,Netherlands,fraud
2262,426,89,1,Cinema,India,not_fraud
2263,394,77,14,Retail Store,Japan,not_fraud
2264,672,61,23,Hotel,Canada,not_fraud
2265,363,18,20,Hotel,Singapore,not_fraud
2266,437,49,2,Museum,Mexico,not_fraud
2267,670,14,4,Hotel,Brazil,not_fraud
2268,551,33,10,Retail Store,Germany,not_fraud
2269,927,36,23,Hotel,Japan,not_fraud
2270,82,12,6,Retail Store,India,not_fraud
2271,356,26,5,ATM,Canada,fraud
2272,258,165,13,Online,Canada,fraud
2273,718,163,0,Hotel,United Kingdom,not_fraud
2274,589,31,16,Retail Store,Spain,not_fraud
2275,989,12,16,Supermarket,Brazil,not_fraud
2276,524,19,13,Fitness Center,Germany,not_fraud
2277,295,34,9,Cinema,France,not_fraud
2278,962,157,7,Online,Spain,fraud
2279,224,17,7,ATM,China,fraud
2280,525,82,13,Cinema,Australia,not_fraud
2281,46,15,6,Museum,Japan,not_fraud
2282,667,208,5,Online,China,fraud
2283,113,34,3,Amusement Park,New Zealand,not_fraud
2284,233,84,0,Hotel,Australia,not_fraud
2285,17,30,14,Hotel,Brazil,not_fraud
2286,360,59,14,Fitness Center,South Africa,not_fraud
2287,223,20,0,Cinema,Mexico,not_fraud
2288,866,17,19,Museum,Netherlands,not_fraud
2289,700,149,2,Restaurant,Switzerland,not_fraud
2290,448,134,22,Hotel,Italy,not_fraud
2291,856,119,4,Bar,Germany,not_fraud
2292,365,59,4,Gas Station,USA,not_fraud
2293,675,92,3,Hotel,Russia,not_fraud
2294,326,13,16,ATM,Australia,fraud
2295,467,1030,20,Retail Store,China,not_fraud
2296,414,28,19,Restaurant,Singapore,not_fraud
2297,455,60,13,Cinema,Singapore,not_fraud
2298,586,31,7,Museum,Australia,not_fraud
2299,233,18,1,Supermarket,India,not_fraud
2300,224,55,7,Bar,Germany,not_fraud
2301,994,94,0,Retail Store,Sweden,not_fraud
2302,831,34,3,Museum,Russia,not_fraud
2303,412,17,18,Hotel,France,not_fraud
2304,572,20,4,Amusement Park,Italy,not_fraud
2305,335,23,4,Amusement Park,Netherlands,not_fraud
2306,222,1027,20,Gas Station,Australia,not_fraud
2307,37,61,19,Hotel,New Zealand,not_fraud
2308,989,55,23,Fitness Center,Japan,not_fraud
2309,278,69,18,Retail Store,Russia,not_fraud
2310,196,32,11,Cinema,India,not_fraud
2311,916,96,19,Fitness Center,China,not_fraud
2312,864,21,0,Gas Station,France,not_fraud
2313,484,41,6,Museum,Germany,not_fraud
2314,242,90,16,Fitness Center,India,not_fraud
2315,324,19,1,Cinema,Germany,not_fraud
2316,731,15,10,ATM,Sweden,fraud
2317,192,117,6,Restaurant,Russia,not_fraud
2318,17,30,16,Online,Japan,fraud
2319,524,67,2,Amusement Park,Germany,not_fraud
2320,918,11,21,Museum,Mexico,not_fraud
2321,401,68,5,Bar,Canada,not_fraud
2322,906,28,21,Restaurant,Canada,not_fraud
2323,886,12,10,Online,Switzerland,fraud
2324,705,57,17,Amusement Park,Italy,not_fraud
2325,22,1023,17,Cinema,United Kingdom,not_fraud
2326,474,34,21,Museum,France,not_fraud
2327,120,14,9,Cinema,Japan,not_fraud
2328,210,17,4,Amusement Park,Russia,not_fraud
2329,306,27,22,Cinema,Brazil,not_fraud
2330,270,14,22,Bar,China,not_fraud
2331,704,130,20,Supermarket,United Kingdom,not_fraud
2332,687,10,23,Museum,South Africa,not_fraud
2333,285,1043,21,Bar,Canada,not_fraud
2334,716,16,14,Restaurant,Sweden,not_fraud
2335,676,28,20,Retail Store,USA,not_fraud
2336,763,140,19,Gas Station,Japan,not_fraud
2337,227,18,22,Hotel,Mexico,not_fraud
2338,948,178,3,Gas Station,Singapore,not_fraud
2339,381,21,20,ATM,New Zealand,fraud
2340,460,1077,20,Hotel,USA,not_fraud
2341,7,49,0,ATM,France,fraud
2342,29,117,14,Amusement Park,United Kingdom,not_fraud
2343,907,50,16,Supermarket,Italy,not_fraud
2344,33,48,18,Hotel,United Kingdom,not_fraud
2345,646,20,13,Retail Store,Netherlands,not_fraud
2346,879,19,18,Gas Station,France,not_fraud
2347,79,134,17,Restaurant,Australia,not_fraud
2348,928,29,1,Amusement Park,New Zealand,not_fraud
2349,947,33,5,Amusement Park,China,not_fraud
2350,459,81,12,ATM,China,fraud
2351,570,30,16,Bar,United Kingdom,not_fraud
2352,983,161,5,ATM,Switzerland,fraud
2353,538,76,20,Fitness Center,USA,not_fraud
2354,482,55,21,Fitness Center,USA,not_fraud
2355,430,116,4,Hotel,Japan,not_fraud
2356,738,12,6,Cinema,Spain,not_fraud
2357,285,24,0,Amusement Park,Japan,not_fraud
2358,516,41,12,Cinema,South Africa,not_fraud
2359,977,22,18,Cinema,Spain,not_fraud
2360,99,78,21,Fitness Center,South Africa,not_fraud
2361,397,1135,0,Bar,Russia,fraud
2362,489,37,12,Bar,USA,not_fraud
