review_id,customer_id,payment_method,rating,review_text
1991,137,Debit Card,1,Terrible experience...
1992,883,Credit Card,5,Terrible experience...
1993,688,Debit Card,5,Average quality.
1994,840,Credit Card,1,Average quality.
1995,498,PayPal,1,Excellent service!
1996,827,Debit Card,5,Excellent service!
1997,727,Debit Card,4,Terrible experience...
1998,477,Debit Card,2,Terrible experience...
1999,594,PayPal,2,Terrible experience...
2000,223,Debit Card,1,Average quality.
2001,990,Credit Card,5,Terrible experience...
2002,372,Credit Card,3,Average quality.
2003,935,Debit Card,3,Terrible experience...
2004,995,Debit Card,2,Terrible experience...
2005,402,PayPal,4,Excellent service!
2006,443,PayPal,2,Average quality.
2007,490,PayPal,1,Terrible experience...
2008,615,Debit Card,4,Excellent service!
2009,273,PayPal,3,Average quality.
2010,526,PayPal,5,Average quality.
2011,159,Credit Card,5,Terrible experience...
2012,152,PayPal,1,Average quality.
2013,995,Credit Card,2,Excellent service!
2014,620,Credit Card,1,Excellent service!
2015,188,PayPal,5,Average quality.
2016,813,Credit Card,3,Excellent service!
2017,98,Debit Card,5,Average quality.
2018,131,Debit Card,4,Excellent service!
2019,805,PayPal,5,Average quality.
2020,171,Debit Card,5,Average quality.
2021,936,Credit Card,4,Average quality.
2022,986,Debit Card,2,Excellent service!
2023,183,PayPal,5,Average quality.
2024,983,PayPal,1,Average quality.
2025,364,Credit Card,5,Terrible experience...
2026,39,PayPal,1,Terrible experience...
2027,527,Debit Card,4,Average quality.
2028,888,PayPal,5,Terrible experience...
2029,497,Credit Card,4,Average quality.
2030,516,PayPal,4,Terrible experience...
2031,349,Debit Card,2,Excellent service!
2032,982,Credit Card,5,Excellent service!
2033,921,Debit Card,1,Average quality.
2034,397,Credit Card,1,Average quality.
2035,722,PayPal,5,Excellent service!
2036,161,Credit Card,2,Excellent service!
2037,16,Credit Card,2,Terrible experience...
2038,493,PayPal,2,Average quality.
2039,426,Debit Card,1,Excellent service!
2040,108,PayPal,4,Excellent service!
2041,894,Credit Card,2,Average quality.
2042,450,PayPal,1,Terrible experience...
2043,311,Credit Card,1,Terrible experience...
2044,739,PayPal,4,Terrible experience...
2045,170,PayPal,5,Terrible experience...
2046,546,Debit Card,5,Excellent service!
2047,414,Credit Card,2,Average quality.
2048,251,Debit Card,2,Average quality.
2049,759,Credit Card,4,Excellent service!
2050,781,PayPal,2,Excellent service!
2051,141,Credit Card,4,Excellent service!
2052,274,Debit Card,1,Average quality.
2053,416,Debit Card,2,Average quality.
2054,608,Debit Card,1,Average quality.
2055,739,Credit Card,3,Terrible experience...
2056,891,Debit Card,4,Excellent service!
2057,39,Debit Card,3,Excellent service!
2058,814,Debit Card,2,Excellent service!
2059,29,PayPal,1,Average quality.
2060,958,PayPal,2,Excellent service!
2061,477,Credit Card,3,Excellent service!
2062,318,Credit Card,2,Terrible experience...
2063,245,Debit Card,5,Average quality.
2064,748,PayPal,3,Excellent service!
2065,697,Debit Card,2,Average quality.
2066,272,Debit Card,1,Average quality.
2067,440,PayPal,2,Average quality.
2068,748,PayPal,1,Terrible experience...
2069,239,PayPal,5,Average quality.
2070,377,Credit Card,2,Average quality.
2071,266,Credit Card,5,Average quality.
2072,926,Debit Card,3,Excellent service!
2073,921,Credit Card,1,Terrible experience...
2074,359,PayPal,3,Excellent service!
2075,340,PayPal,1,Terrible experience...
2076,389,Credit Card,5,Terrible experience...
2077,577,Debit Card,4,Average quality.
2078,990,Debit Card,2,Average quality.
2079,689,Credit Card,5,Excellent service!
2080,3,Debit Card,1,Terrible experience...
2081,429,Debit Card,1,Average quality.
2082,142,Debit Card,1,Average quality.
2083,376,PayPal,1,Average quality.
2084,670,PayPal,2,Average quality.
2085,324,Credit Card,3,Excellent service!
2086,146,PayPal,4,Excellent service!
2087,958,Debit Card,2,Average quality.
2088,293,PayPal,1,Average quality.
2089,665,Credit Card,2,Average quality.
2090,432,PayPal,5,Average quality.
2091,705,Debit Card,1,Average quality.
2092,949,Debit Card,4,Terrible experience...
2093,975,Credit Card,1,Terrible experience...
2094,585,PayPal,4,Terrible experience...
2095,399,PayPal,4,Terrible experience...
2096,817,PayPal,3,Average quality.
2097,889,Debit Card,3,Terrible experience...
2098,344,Credit Card,2,Terrible experience...
2099,964,PayPal,2,Excellent service!
2100,140,Debit Card,4,Terrible experience...
2101,187,Debit Card,1,Terrible experience...
2102,805,Debit Card,5,Average quality.
2103,61,PayPal,5,Terrible experience...
2104,997,PayPal,1,Terrible experience...
2105,939,PayPal,1,Average quality.
2106,380,PayPal,3,Terrible experience...
2107,710,PayPal,5,Average quality.
2108,807,PayPal,4,Terrible experience...
2109,440,PayPal,2,Excellent service!
2110,319,PayPal,3,Excellent service!
2111,302,PayPal,5,Terrible experience...
2112,344,Debit Card,1,Excellent service!
2113,11,PayPal,5,Average quality.
2114,62,Credit Card,4,Terrible experience...
2115,845,Debit Card,3,Average quality.
2116,226,PayPal,1,Excellent service!
2117,153,Credit Card,4,Average quality.
2118,711,PayPal,2,Excellent service!
2119,564,Credit Card,3,Excellent service!
2120,772,Credit Card,4,Excellent service!
2121,571,Credit Card,4,Average quality.
2122,584,Credit Card,1,Excellent service!
2123,660,Debit Card,2,Terrible experience...
2124,861,Debit Card,4,Excellent service!
2125,575,Credit Card,3,Terrible experience...
2126,310,PayPal,4,Terrible experience...
2127,885,Credit Card,5,Terrible experience...
2128,243,Debit Card,3,Terrible experience...
2129,493,PayPal,3,Average quality.
2130,366,Debit Card,4,Terrible experience...
2131,330,Debit Card,1,Excellent service!
2132,107,PayPal,3,Terrible experience...
2133,226,Credit Card,5,Excellent service!
2134,825,Credit Card,1,Average quality.
2135,218,Credit Card,1,Terrible experience...
2136,937,Credit Card,1,Excellent service!
2137,753,PayPal,3,Average quality.
2138,506,PayPal,1,Average quality.
2139,259,PayPal,4,Excellent service!
2140,888,Debit Card,1,Terrible experience...
2141,774,PayPal,5,Average quality.
2142,517,Credit Card,2,Excellent service!
2143,773,Debit Card,5,Terrible experience...
2144,54,Credit Card,3,Average quality.
2145,47,Credit Card,1,Excellent service!
2146,727,PayPal,1,Average quality.
2147,689,PayPal,4,Average quality.
2148,521,Credit Card,1,Excellent service!
2149,99,Credit Card,5,Average quality.
2150,20,Debit Card,3,Excellent service!
2151,890,PayPal,2,Terrible experience...
2152,753,Debit Card,1,Excellent service!
2153,573,Debit Card,2,Terrible experience...
2154,891,Debit Card,1,Average quality.
2155,490,Credit Card,3,Excellent service!
2156,419,Debit Card,5,Excellent service!
2157,690,Debit Card,3,Excellent service!
2158,850,Credit Card,2,Excellent service!
2159,62,PayPal,1,Terrible experience...
2160,145,PayPal,2,Terrible experience...
2161,216,Debit Card,5,Average quality.
2162,3,Credit Card,3,Average quality.
2163,160,PayPal,2,Average quality.
2164,739,Debit Card,2,Average quality.
2165,998,Debit Card,5,Excellent service!
2166,781,Credit Card,1,Terrible experience...
2167,120,Debit Card,2,Terrible experience...
2168,893,PayPal,5,Terrible experience...
2169,89,Credit Card,1,Terrible experience...
2170,329,PayPal,1,Average quality.
2171,580,PayPal,3,Excellent service!
2172,910,PayPal,5,Terrible experience...
2173,357,Debit Card,1,Excellent service!
2174,610,Debit Card,3,Excellent service!
2175,267,PayPal,4,Excellent service!
2176,617,PayPal,5,Excellent service!
2177,952,Credit Card,4,Terrible experience...
2178,323,Credit Card,1,Terrible experience...
2179,635,Debit Card,5,Terrible experience...
2180,988,Debit Card,3,Average quality.
2181,541,Credit Card,1,Terrible experience...
2182,649,PayPal,5,Average quality.
2183,195,Debit Card,5,Average quality.
2184,921,PayPal,4,Average quality.
2185,738,Credit Card,1,Terrible experience...
2186,332,Debit Card,3,Terrible experience...
2187,170,Debit Card,3,Terrible experience...
2188,521,Credit Card,1,Average quality.
2189,463,Debit Card,1,Average quality.
2190,40,Credit Card,2,Excellent service!
2191,537,Debit Card,4,Average quality.
2192,261,Credit Card,1,Average quality.
2193,395,Debit Card,1,Terrible experience...
2194,955,PayPal,2,Excellent service!
2195,226,PayPal,2,Excellent service!
2196,984,PayPal,5,Excellent service!
2197,124,Debit Card,3,Terrible experience...
2198,975,Debit Card,4,Excellent service!
2199,38,PayPal,5,Excellent service!
2200,328,PayPal,1,Terrible experience...
2201,251,Credit Card,2,Excellent service!
2202,901,Credit Card,3,Average quality.
2203,176,Credit Card,5,Average quality.
2204,602,PayPal,3,Average quality.
2205,914,PayPal,2,Average quality.
2206,454,PayPal,5,Average quality.
2207,37,Credit Card,5,Average quality.
2208,316,Debit Card,3,Average quality.
2209,688,PayPal,2,Average quality.
2210,973,Debit Card,1,Average quality.
2211,796,Debit Card,5,Terrible experience...
2212,965,Debit Card,1,Terrible experience...
2213,973,Credit Card,2,Average quality.
2214,593,Debit Card,5,Terrible experience...
2215,114,PayPal,5,Terrible experience...
2216,40,Credit Card,1,Average quality.
2217,301,PayPal,4,Average quality.
2218,224,PayPal,1,Terrible experience...
2219,318,Credit Card,1,Average quality.
2220,349,PayPal,4,Average quality.
2221,115,PayPal,2,Average quality.
2222,698,Credit Card,2,Average quality.
2223,323,PayPal,5,Terrible experience...
2224,568,Debit Card,3,Excellent service!
2225,40,PayPal,3,Terrible experience...
2226,866,Debit Card,5,Excellent service!
2227,40,PayPal,3,Excellent service!
2228,859,Credit Card,1,Excellent service!
2229,973,Credit Card,1,Terrible experience...
2230,749,PayPal,4,Terrible experience...
2231,289,Credit Card,4,Terrible experience...
2232,262,PayPal,5,Terrible experience...
2233,216,Credit Card,5,Terrible experience...
2234,147,Debit Card,5,Excellent service!
2235,336,PayPal,1,Terrible experience...
2236,168,Debit Card,3,Excellent service!
2237,92,Debit Card,5,Terrible experience...
2238,353,PayPal,5,Terrible experience...
2239,571,Debit Card,1,Average quality.
2240,571,PayPal,1,Excellent service!
2241,816,Debit Card,1,Terrible experience...
2242,681,PayPal,3,Terrible experience...
2243,781,PayPal,5,Terrible experience...
2244,363,Credit Card,2,Average quality.
2245,557,PayPal,2,Excellent service!
2246,345,PayPal,5,Terrible experience...
2247,693,Debit Card,5,Terrible experience...
2248,170,PayPal,5,Terrible experience...
2249,356,Credit Card,5,Average quality.
2250,191,Debit Card,3,Terrible experience...
2251,667,Debit Card,2,Excellent service!
2252,422,Credit Card,4,Excellent service!
2253,700,Debit Card,2,Excellent service!
2254,7,Debit Card,2,Excellent service!
2255,133,Debit Card,1,Terrible experience...
2256,747,Debit Card,5,Average quality.
2257,557,Credit Card,5,Average quality.
2258,826,Credit Card,5,Average quality.
2259,761,Debit Card,1,Terrible experience...
2260,31,Debit Card,3,Average quality.
2261,535,Credit Card,3,Excellent service!
2262,426,Credit Card,4,Terrible experience...
2263,394,Credit Card,3,Average quality.
2264,672,Debit Card,3,Excellent service!
2265,363,Debit Card,5,Excellent service!
2266,437,PayPal,2,Terrible experience...
2267,670,Credit Card,3,Terrible experience...
2268,551,Debit Card,3,Average quality.
2269,927,Credit Card,1,Average quality.
2270,82,Debit Card,4,Average quality.
2271,356,Credit Card,1,Terrible experience...
2272,258,Debit Card,5,Average quality.
2273,718,PayPal,2,Average quality.
2274,589,PayPal,4,Excellent service!
2275,989,Credit Card,1,Excellent service!
2276,524,Debit Card,3,Excellent service!
2277,295,Debit Card,3,Average quality.
2278,962,Credit Card,4,Terrible experience...
2279,224,Debit Card,3,Excellent service!
2280,525,Credit Card,1,Terrible experience...
2281,46,Debit Card,1,Average quality.
2282,667,Credit Card,3,Average quality.
2283,113,Debit Card,3,Excellent service!
2284,233,Credit Card,5,Terrible experience...
2285,17,Debit Card,2,Excellent service!
2286,360,PayPal,4,Average quality.
2287,223,Debit Card,1,Terrible experience...
2288,866,Credit Card,4,Excellent service!
2289,700,PayPal,5,Average quality.
2290,448,Debit Card,1,Excellent service!
2291,856,PayPal,5,Terrible experience...
2292,365,Debit Card,5,Terrible experience...
2293,675,PayPal,3,Terrible experience...
2294,326,Credit Card,4,Terrible experience...
2295,467,Debit Card,4,Terrible experience...
2296,414,Debit Card,3,Excellent service!
2297,455,Credit Card,4,Excellent service!
2298,586,PayPal,3,Excellent service!
2299,233,Credit Card,1,Excellent service!
2300,224,Credit Card,5,Average quality.
2301,994,PayPal,5,Average quality.
2302,831,Credit Card,4,Excellent service!
2303,412,Debit Card,2,Average quality.
2304,572,Debit Card,5,Average quality.
2305,335,Debit Card,3,Terrible experience...
2306,222,Credit Card,2,Excellent service!
2307,37,Debit Card,2,Average quality.
2308,989,Debit Card,5,Average quality.
2309,278,Debit Card,5,Excellent service!
2310,196,Debit Card,5,Terrible experience...
2311,916,Debit Card,3,Excellent service!
2312,864,Debit Card,2,Terrible experience...
2313,484,Credit Card,4,Average quality.
2314,242,Debit Card,3,Terrible experience...
2315,324,Debit Card,1,Terrible experience...
2316,731,PayPal,5,Excellent service!
2317,192,Credit Card,2,Average quality.
2318,17,Credit Card,3,Excellent service!
2319,524,Credit Card,1,Excellent service!
2320,918,Credit Card,3,Average quality.
2321,401,Debit Card,3,Excellent service!
2322,906,Debit Card,4,Excellent service!
2323,886,PayPal,4,Terrible experience...
2324,705,PayPal,3,Excellent service!
2325,22,Credit Card,1,Average quality.
2326,474,PayPal,2,Excellent service!
2327,120,PayPal,2,Terrible experience...
2328,210,Credit Card,5,Excellent service!
2329,306,Credit Card,5,Excellent service!
2330,270,PayPal,2,Excellent service!
2331,704,Debit Card,3,Terrible experience...
2332,687,PayPal,3,Average quality.
2333,285,PayPal,4,Average quality.
2334,716,Debit Card,4,Terrible experience...
2335,676,Debit Card,5,Terrible experience...
2336,763,Credit Card,2,Excellent service!
2337,227,Credit Card,3,Average quality.
2338,948,PayPal,2,Terrible experience...
2339,381,Debit Card,1,Average quality.
2340,460,Credit Card,2,Excellent service!
2341,7,PayPal,1,Terrible experience...
2342,29,Debit Card,4,Average quality.
2343,907,PayPal,4,Average quality.
2344,33,Credit Card,5,Excellent service!
2345,646,Credit Card,2,Terrible experience...
2346,879,Debit Card,2,Average quality.
2347,79,PayPal,1,Excellent service!
2348,928,Debit Card,4,Average quality.
2349,947,Credit Card,1,Excellent service!
2350,459,Credit Card,4,Average quality.
2351,570,PayPal,1,Average quality.
2352,983,PayPal,4,Excellent service!
2353,538,PayPal,1,Terrible experience...
2354,482,Debit Card,4,Excellent service!
2355,430,PayPal,1,Terrible experience...
2356,738,PayPal,2,Average quality.
2357,285,Credit Card,5,Average quality.
2358,516,Credit Card,1,Excellent service!
2359,977,PayPal,5,Excellent service!
2360,99,PayPal,2,Terrible experience...
2361,397,Credit Card,2,Terrible experience...
2362,489,PayPal,4,Terrible experience...
2363,39,Debit Card,5,Excellent service!
2364,271,Debit Card,3,Average quality.
2365,887,Debit Card,4,Excellent service!
2366,797,PayPal,5,Average quality.
2367,157,Credit Card,1,Excellent service!
2368,75,PayPal,1,Excellent service!
2369,884,PayPal,2,Terrible experience...
2370,800,Credit Card,3,Average quality.
2371,130,Credit Card,1,Excellent service!
2372,687,Credit Card,5,Excellent service!
2373,974,Debit Card,5,Average quality.
2374,84,PayPal,1,Excellent service!
2375,22,Credit Card,5,Average quality.
2376,459,PayPal,5,Terrible experience...
2377,539,Debit Card,2,Terrible experience...
2378,707,Debit Card,3,Average quality.
2379,849,Credit Card,2,Terrible experience...
2380,382,Credit Card,3,Average quality.
2381,748,PayPal,5,Excellent service!
2382,440,Credit Card,3,Excellent service!
2383,604,PayPal,5,Average quality.
2384,989,Credit Card,5,Excellent service!
2385,21,PayPal,2,Terrible experience...
2386,303,PayPal,2,Excellent service!
2387,976,PayPal,4,Excellent service!
2388,869,PayPal,1,Average quality.
2389,955,Debit Card,4,Terrible experience...
2390,84,PayPal,4,Excellent service!
2391,774,Credit Card,3,Excellent service!
2392,659,Debit Card,5,Average quality.
