customer_id,transaction_id,amount,payment_method,age,gender,income
790,405,143,Credit Card,46,Female,32289
790,2321,937,Debit Card,46,Female,32289
790,2823,849,Credit Card,46,Female,32289
790,3387,505,PayPal,46,Female,32289
790,3731,876,Credit Card,46,Female,32289
790,3767,933,Credit Card,46,Female,32289
790,4933,51,Debit Card,46,Female,32289
414,406,974,Debit Card,43,Male,20956
414,705,104,PayPal,43,Male,20956
414,1769,411,Credit Card,43,Male,20956
414,2787,511,Credit Card,43,Male,20956
414,2826,398,Credit Card,43,Male,20956
414,3063,399,Credit Card,43,Male,20956
414,3093,994,Credit Card,43,Male,20956
414,3270,756,Debit Card,43,Male,20956
725,408,34,Credit Card,58,Female,55631
725,700,781,Debit Card,58,Female,55631
725,991,300,Debit Card,58,Female,55631
725,1938,190,Credit Card,58,Female,55631
725,3879,372,PayPal,58,Female,55631
725,4001,780,PayPal,58,Female,55631
172,409,539,Credit Card,53,Male,113623
172,1448,840,PayPal,53,Male,113623
686,412,564,Credit Card,26,Male,123754
686,690,78,PayPal,26,Male,123754
686,2184,165,PayPal,26,Male,123754
686,2922,112,Debit Card,26,Male,123754
686,3909,270,PayPal,26,Male,123754
113,413,855,Credit Card,34,Male,137440
113,609,234,Credit Card,34,Male,137440
113,615,893,PayPal,34,Male,137440
113,1367,129,Credit Card,34,Male,137440
113,1735,595,Credit Card,34,Male,137440
113,2678,714,Debit Card,34,Male,137440
113,3532,170,PayPal,34,Male,137440
113,4116,124,Credit Card,34,Male,137440
113,4476,544,PayPal,34,Male,137440
122,417,453,Credit Card,45,Female,135374
122,1532,346,PayPal,45,Female,135374
122,2204,332,Debit Card,45,Female,135374
122,3265,421,PayPal,45,Female,135374
122,4339,708,PayPal,45,Female,135374
544,418,328,Debit Card,18,Male,87278
544,937,256,PayPal,18,Male,87278
544,1838,648,Debit Card,18,Male,87278
544,2604,367,Debit Card,18,Male,87278
544,3032,550,Credit Card,18,Male,87278
544,3859,292,Debit Card,18,Male,87278
222,419,450,Debit Card,19,Female,58827
222,1151,135,Credit Card,19,Female,58827
222,3373,302,PayPal,19,Female,58827
222,3591,798,Credit Card,19,Female,58827
631,420,101,Debit Card,37,Male,85838
631,1866,784,PayPal,37,Male,85838
631,2137,786,Credit Card,37,Male,85838
631,3651,30,Credit Card,37,Male,85838
631,3663,75,Debit Card,37,Male,85838
39,421,188,Credit Card,61,Male,22469
39,2290,297,Debit Card,61,Male,22469
39,2883,225,PayPal,61,Male,22469
39,3051,938,Debit Card,61,Male,22469
39,3710,196,Credit Card,61,Male,22469
39,4809,759,Credit Card,61,Male,22469
780,423,164,Debit Card,58,Male,62652
780,1252,544,Credit Card,58,Male,62652
780,2049,920,Credit Card,58,Male,62652
780,3528,78,PayPal,58,Male,62652
780,3587,88,PayPal,58,Male,62652
233,424,681,Debit Card,54,Male,145133
233,1297,603,Credit Card,54,Male,145133
233,1823,900,Credit Card,54,Male,145133
233,2148,180,Credit Card,54,Male,145133
233,4016,231,PayPal,54,Male,145133
233,4478,238,Credit Card,54,Male,145133
943,425,120,Credit Card,35,Female,34484
943,987,606,Debit Card,35,Female,34484
943,1012,334,Debit Card,35,Female,34484
943,1129,849,Debit Card,35,Female,34484
943,1701,851,Credit Card,35,Female,34484
943,3573,784,Credit Card,35,Female,34484
530,426,146,Debit Card,53,Male,105112
530,2967,543,Credit Card,53,Male,105112
530,3771,657,Debit Card,53,Male,105112
530,4177,576,Credit Card,53,Male,105112
530,4475,662,PayPal,53,Male,105112
530,4538,335,Debit Card,53,Male,105112
530,4862,988,Credit Card,53,Male,105112
638,430,490,Debit Card,53,Male,74061
638,679,530,Debit Card,53,Male,74061
638,1549,793,Debit Card,53,Male,74061
638,2094,71,Debit Card,53,Male,74061
638,2574,870,Debit Card,53,Male,74061
638,3095,470,Credit Card,53,Male,74061
638,3693,324,PayPal,53,Male,74061
638,4667,463,Credit Card,53,Male,74061
904,431,77,PayPal,21,Male,146888
904,1809,913,PayPal,21,Male,146888
904,2421,425,PayPal,21,Male,146888
904,3704,33,Debit Card,21,Male,146888
904,3981,128,Debit Card,21,Male,146888
302,432,823,Debit Card,26,Female,65004
302,505,136,PayPal,26,Female,65004
302,663,560,Debit Card,26,Female,65004
302,1064,473,Credit Card,26,Female,65004
302,1278,729,Credit Card,26,Female,65004
302,2216,960,PayPal,26,Female,65004
302,3737,505,PayPal,26,Female,65004
302,4161,717,Debit Card,26,Female,65004
302,4709,179,Credit Card,26,Female,65004
647,435,931,PayPal,48,Male,62287
647,1739,553,PayPal,48,Male,62287
647,2102,16,PayPal,48,Male,62287
236,437,527,PayPal,18,Female,48541
236,1974,318,PayPal,18,Female,48541
236,3697,282,Debit Card,18,Female,48541
736,438,985,Debit Card,61,Male,73551
736,1553,518,Debit Card,61,Male,73551
736,2085,984,Debit Card,61,Male,73551
736,2202,754,PayPal,61,Male,73551
736,3224,905,Debit Card,61,Male,73551
736,3363,138,Credit Card,61,Male,73551
203,439,801,Debit Card,44,Female,38639
203,746,188,PayPal,44,Female,38639
203,1146,295,Debit Card,44,Female,38639
203,2899,25,Debit Card,44,Female,38639
203,4193,437,Debit Card,44,Female,38639
256,440,441,PayPal,33,Male,122471
256,2392,595,Debit Card,33,Male,122471
256,2978,701,Debit Card,33,Male,122471
256,3274,807,Debit Card,33,Male,122471
256,3640,392,PayPal,33,Male,122471
256,4488,998,PayPal,33,Male,122471
662,442,615,PayPal,62,Male,131279
662,1020,497,PayPal,62,Male,131279
662,1107,826,Credit Card,62,Male,131279
662,2817,550,PayPal,62,Male,131279
662,2970,118,PayPal,62,Male,131279
662,3052,109,Debit Card,62,Male,131279
662,3090,541,PayPal,62,Male,131279
235,443,438,PayPal,50,Female,31536
235,1410,744,PayPal,50,Female,31536
235,1940,80,Credit Card,50,Female,31536
235,2019,141,Debit Card,50,Female,31536
235,2227,518,Debit Card,50,Female,31536
235,3096,717,Credit Card,50,Female,31536
235,3271,27,Debit Card,50,Female,31536
235,3490,264,Debit Card,50,Female,31536
534,445,718,PayPal,40,Male,91652
534,3226,220,Credit Card,40,Male,91652
534,3409,550,Debit Card,40,Male,91652
534,4459,614,Debit Card,40,Male,91652
534,4644,712,PayPal,40,Male,91652
534,4784,413,PayPal,40,Male,91652
860,446,546,Debit Card,43,Male,123314
860,2873,126,Debit Card,43,Male,123314
860,3001,680,Credit Card,43,Male,123314
797,447,157,PayPal,22,Female,138218
797,1377,993,PayPal,22,Female,138218
797,1545,331,PayPal,22,Female,138218
797,2267,737,Debit Card,22,Female,138218
797,4604,153,Debit Card,22,Female,138218
797,4928,549,PayPal,22,Female,138218
541,451,859,Credit Card,27,Male,99671
541,2053,969,PayPal,27,Male,99671
541,3180,574,PayPal,27,Male,99671
541,3305,983,Credit Card,27,Male,99671
541,3503,522,Credit Card,27,Male,99671
283,455,379,Debit Card,67,Female,72269
283,916,262,Credit Card,67,Female,72269
283,1255,400,Credit Card,67,Female,72269
283,2441,609,Debit Card,67,Female,72269
283,2635,559,PayPal,67,Female,72269
283,2684,624,PayPal,67,Female,72269
283,2794,351,Debit Card,67,Female,72269
283,3017,880,Debit Card,67,Female,72269
283,4114,783,Debit Card,67,Female,72269
283,4561,349,Credit Card,67,Female,72269
283,4789,874,Debit Card,67,Female,72269
562,456,184,Credit Card,50,Male,106213
562,1178,949,PayPal,50,Male,106213
562,3529,481,Credit Card,50,Male,106213
607,457,840,PayPal,41,Female,127860
607,3655,794,Credit Card,41,Female,127860
607,3826,762,Credit Card,41,Female,127860
607,4680,330,PayPal,41,Female,127860
607,4694,879,Credit Card,41,Female,127860
607,4725,296,Credit Card,41,Female,127860
607,4932,842,Debit Card,41,Female,127860
88,460,982,Credit Card,57,Male,107272
88,1890,228,Debit Card,57,Male,107272
88,2561,902,Debit Card,57,Male,107272
88,2983,690,Credit Card,57,Male,107272
88,3639,231,Debit Card,57,Male,107272
88,4714,573,PayPal,57,Male,107272
44,461,123,Debit Card,24,Female,69708
44,869,678,PayPal,24,Female,69708
44,2028,481,Debit Card,24,Female,69708
44,2299,804,Credit Card,24,Female,69708
44,3304,79,Debit Card,24,Female,69708
44,3968,124,PayPal,24,Female,69708
44,4341,985,Debit Card,24,Female,69708
461,462,120,PayPal,25,Male,98301
461,2163,629,Credit Card,25,Male,98301
461,4612,353,Credit Card,25,Male,98301
278,463,770,Credit Card,57,Female,66167
278,1554,247,Credit Card,57,Female,66167
278,2147,687,PayPal,57,Female,66167
278,2385,819,Debit Card,57,Female,66167
278,4249,986,Debit Card,57,Female,66167
278,4670,981,PayPal,57,Female,66167
683,464,448,PayPal,30,Male,133942
683,1711,572,Credit Card,30,Male,133942
683,3506,22,PayPal,30,Male,133942
683,3994,727,Credit Card,30,Male,133942
421,465,724,PayPal,56,Female,121757
421,1470,570,Credit Card,56,Female,121757
421,1923,206,Credit Card,56,Female,121757
421,2081,677,Debit Card,56,Female,121757
421,2301,374,Debit Card,56,Female,121757
421,2436,385,PayPal,56,Female,121757
421,4780,333,PayPal,56,Female,121757
701,466,156,Debit Card,34,Male,97714
701,973,559,PayPal,34,Male,97714
701,1275,608,Credit Card,34,Male,97714
701,1703,455,Credit Card,34,Male,97714
701,2620,669,PayPal,34,Male,97714
701,3922,648,PayPal,34,Male,97714
353,467,44,PayPal,47,Female,101941
353,964,107,PayPal,47,Female,101941
696,468,318,Debit Card,65,Female,47723
696,727,83,Debit Card,65,Female,47723
696,1725,27,Credit Card,65,Female,47723
696,2246,621,Debit Card,65,Female,47723
696,4066,290,Credit Card,65,Female,47723
696,4239,489,Credit Card,65,Female,47723
515,469,547,Credit Card,45,Female,96619
515,491,965,PayPal,45,Female,96619
515,569,658,PayPal,45,Female,96619
515,2483,858,Debit Card,45,Female,96619
515,2588,814,Credit Card,45,Female,96619
515,3493,669,Debit Card,45,Female,96619
515,4468,21,PayPal,45,Female,96619
630,471,23,Credit Card,66,Male,56487
630,654,54,PayPal,66,Male,56487
630,1816,191,Debit Card,66,Male,56487
630,3054,18,Credit Card,66,Male,56487
630,3201,287,Credit Card,66,Male,56487
630,4101,985,PayPal,66,Male,56487
630,4589,726,PayPal,66,Male,56487
19,472,383,Credit Card,19,Male,144165
19,603,843,Debit Card,19,Male,144165
19,1325,725,Credit Card,19,Male,144165
19,1731,981,Debit Card,19,Male,144165
19,2256,90,PayPal,19,Male,144165
19,2702,267,Credit Card,19,Male,144165
19,3130,71,PayPal,19,Male,144165
19,3505,782,PayPal,19,Male,144165
19,4327,403,Debit Card,19,Male,144165
23,473,566,Credit Card,55,Female,39623
23,1452,576,Credit Card,55,Female,39623
23,1837,267,PayPal,55,Female,39623
23,1937,845,Debit Card,55,Female,39623
413,474,437,PayPal,19,Male,79321
413,2807,382,Debit Card,19,Male,79321
413,3205,635,Debit Card,19,Male,79321
30,475,737,Debit Card,42,Female,125228
30,1440,459,Debit Card,42,Female,125228
30,1857,854,PayPal,42,Female,125228
30,4216,889,Debit Card,42,Female,125228
30,4490,711,PayPal,42,Female,125228
30,4633,386,Credit Card,42,Female,125228
30,4763,943,Credit Card,42,Female,125228
807,476,242,PayPal,18,Male,38743
807,1287,555,Debit Card,18,Male,38743
807,1820,268,PayPal,18,Male,38743
807,3041,115,Debit Card,18,Male,38743
807,3295,434,Credit Card,18,Male,38743
807,3809,150,Credit Card,18,Male,38743
108,477,714,Credit Card,61,Female,100395
108,2781,786,Debit Card,61,Female,100395
108,4219,674,Credit Card,61,Female,100395
108,4741,792,Debit Card,61,Female,100395
367,478,572,Debit Card,50,Male,130091
367,2439,147,Debit Card,50,Male,130091
367,2785,403,PayPal,50,Male,130091
367,2863,413,PayPal,50,Male,130091
367,3966,530,Credit Card,50,Male,130091
367,4085,831,Credit Card,50,Male,130091
367,4647,165,PayPal,50,Male,130091
281,479,948,Credit Card,45,Male,59499
281,1100,305,Credit Card,45,Male,59499
281,1832,603,PayPal,45,Male,59499
281,4491,918,Debit Card,45,Male,59499
281,4621,211,Credit Card,45,Male,59499
229,481,735,PayPal,19,Male,142413
229,3819,110,Credit Card,19,Male,142413
229,3918,450,PayPal,19,Male,142413
111,482,672,Debit Card,28,Male,93609
111,1592,280,Debit Card,28,Male,93609
111,1803,729,PayPal,28,Male,93609
111,2046,706,PayPal,28,Male,93609
111,2546,456,Debit Card,28,Male,93609
111,2887,822,PayPal,28,Male,93609
111,3914,112,PayPal,28,Male,93609
111,4252,298,Debit Card,28,Male,93609
111,4964,709,PayPal,28,Male,93609
136,483,449,PayPal,39,Male,51598
136,1281,163,Credit Card,39,Male,51598
136,3287,655,Credit Card,39,Male,51598
136,4380,122,PayPal,39,Male,51598
362,484,511,Credit Card,38,Male,131562
362,1259,803,PayPal,38,Male,131562
362,2154,662,Debit Card,38,Male,131562
362,2281,538,Credit Card,38,Male,131562
362,3039,346,Debit Card,38,Male,131562
186,485,284,Debit Card,61,Female,25626
186,4061,472,Debit Card,61,Female,25626
656,486,859,Credit Card,69,Male,126437
656,1795,219,PayPal,69,Male,126437
656,4542,582,Credit Card,69,Male,126437
656,4759,93,PayPal,69,Male,126437
584,487,85,Debit Card,34,Female,144088
584,1243,510,Credit Card,34,Female,144088
584,1327,729,Debit Card,34,Female,144088
584,1774,902,Credit Card,34,Female,144088
584,3122,652,PayPal,34,Female,144088
584,3695,627,Debit Card,34,Female,144088
876,489,741,Debit Card,38,Male,61621
876,703,339,Debit Card,38,Male,61621
876,989,766,Debit Card,38,Male,61621
876,1945,777,Credit Card,38,Male,61621
876,2327,998,PayPal,38,Male,61621
876,3610,810,Debit Card,38,Male,61621
876,4392,54,Debit Card,38,Male,61621
900,493,298,PayPal,68,Female,144457
900,576,305,Credit Card,68,Female,144457
900,2622,198,Debit Card,68,Female,144457
900,3530,113,Credit Card,68,Female,144457
900,4080,684,Debit Card,68,Female,144457
900,4554,19,Debit Card,68,Female,144457
104,494,924,Debit Card,24,Male,27491
104,903,441,Debit Card,24,Male,27491
104,1602,276,PayPal,24,Male,27491
104,1761,938,Credit Card,24,Male,27491
104,2068,478,Credit Card,24,Male,27491
104,2135,734,PayPal,24,Male,27491
104,2563,100,PayPal,24,Male,27491
104,3432,207,PayPal,24,Male,27491
104,4027,721,Debit Card,24,Male,27491
104,4874,308,PayPal,24,Male,27491
224,496,900,Debit Card,66,Male,25655
224,3813,855,Debit Card,66,Male,25655
224,4627,150,Debit Card,66,Male,25655
832,497,701,Debit Card,22,Female,29435
832,667,765,Credit Card,22,Female,29435
832,1898,198,Debit Card,22,Female,29435
832,2247,28,Debit Card,22,Female,29435
832,2641,920,Debit Card,22,Female,29435
832,3151,139,PayPal,22,Female,29435
832,3255,115,Debit Card,22,Female,29435
874,498,262,Credit Card,32,Female,100532
874,2414,427,Debit Card,32,Female,100532
866,499,135,PayPal,61,Female,147556
866,1443,282,Debit Card,61,Female,147556
866,1593,396,Credit Card,61,Female,147556
866,1622,643,PayPal,61,Female,147556
866,2968,737,PayPal,61,Female,147556
473,501,46,Credit Card,52,Female,24648
473,3921,16,PayPal,52,Female,24648
896,504,619,Debit Card,41,Male,24358
896,757,139,Debit Card,41,Male,24358
896,1019,174,Credit Card,41,Male,24358
923,508,601,Credit Card,33,Male,130944
923,855,880,Debit Card,33,Male,130944
923,1662,660,PayPal,33,Male,130944
923,1907,309,PayPal,33,Male,130944
923,2199,435,PayPal,33,Male,130944
923,2869,970,PayPal,33,Male,130944
923,3384,183,Debit Card,33,Male,130944
923,4083,47,PayPal,33,Male,130944
923,4560,878,Debit Card,33,Male,130944
923,4817,174,PayPal,33,Male,130944
66,509,303,PayPal,53,Female,95713
66,814,563,PayPal,53,Female,95713
66,863,735,PayPal,53,Female,95713
66,1034,448,PayPal,53,Female,95713
66,1788,952,PayPal,53,Female,95713
112,511,647,PayPal,68,Female,29077
112,812,509,PayPal,68,Female,29077
112,2425,863,Debit Card,68,Female,29077
112,2505,624,Credit Card,68,Female,29077
112,3581,483,Debit Card,68,Female,29077
112,3750,635,Credit Card,68,Female,29077
112,4171,102,Debit Card,68,Female,29077
112,4973,173,PayPal,68,Female,29077
932,515,537,PayPal,20,Male,145926
932,3104,821,Debit Card,20,Male,145926
932,3286,378,Credit Card,20,Male,145926
932,3897,475,PayPal,20,Male,145926
932,4648,693,Credit Card,20,Male,145926
234,517,428,Credit Card,49,Male,149478
234,1521,670,PayPal,49,Male,149478
234,3107,910,Debit Card,49,Male,149478
234,3647,433,Debit Card,49,Male,149478
602,518,453,Debit Card,38,Female,63753
602,640,850,PayPal,38,Female,63753
602,677,200,PayPal,38,Female,63753
602,1286,422,Credit Card,38,Female,63753
602,1336,503,Credit Card,38,Female,63753
602,2134,39,PayPal,38,Female,63753
602,4222,630,PayPal,38,Female,63753
602,4272,29,Debit Card,38,Female,63753
314,519,694,PayPal,28,Female,95897
314,597,258,Credit Card,28,Female,95897
314,761,880,Credit Card,28,Female,95897
314,1014,669,Credit Card,28,Female,95897
314,2904,216,PayPal,28,Female,95897
314,3040,515,PayPal,28,Female,95897
314,3166,171,Debit Card,28,Female,95897
314,3290,687,PayPal,28,Female,95897
314,3297,997,PayPal,28,Female,95897
314,4503,715,Credit Card,28,Female,95897
314,4842,262,Debit Card,28,Female,95897
566,520,567,Debit Card,29,Female,125284
566,1713,129,Credit Card,29,Female,125284
566,1844,25,Debit Card,29,Female,125284
566,2195,874,Debit Card,29,Female,125284
566,2471,470,Credit Card,29,Female,125284
566,4949,928,Credit Card,29,Female,125284
209,522,245,Debit Card,61,Male,25776
209,1888,246,Debit Card,61,Male,25776
209,4262,416,PayPal,61,Male,25776
974,523,448,Credit Card,66,Female,68604
974,1671,813,Debit Card,66,Female,68604
974,1766,444,PayPal,66,Female,68604
974,1811,66,Credit Card,66,Female,68604
974,1868,933,Credit Card,66,Female,68604
974,1972,530,Credit Card,66,Female,68604
974,2990,821,PayPal,66,Female,68604
974,3100,101,Debit Card,66,Female,68604
974,3979,412,Debit Card,66,Female,68604
14,524,223,Debit Card,53,Female,91719
14,1849,338,Debit Card,53,Female,91719
14,3537,517,PayPal,53,Female,91719
418,526,803,Credit Card,26,Female,98339
418,2577,58,Credit Card,26,Female,98339
437,527,753,Debit Card,33,Female,46958
437,1133,378,Debit Card,33,Female,46958
437,1825,259,Credit Card,33,Female,46958
437,3390,360,Debit Card,33,Female,46958
437,4963,828,Credit Card,33,Female,46958
377,528,94,Debit Card,47,Male,90316
377,984,103,PayPal,47,Male,90316
377,1390,670,PayPal,47,Male,90316
377,2876,487,PayPal,47,Male,90316
20,529,930,PayPal,41,Male,106231
20,543,500,Credit Card,41,Male,106231
20,562,144,Credit Card,41,Male,106231
20,1637,94,PayPal,41,Male,106231
20,2776,311,Debit Card,41,Male,106231
587,530,498,Debit Card,46,Male,76503
587,1656,904,Debit Card,46,Male,76503
587,3608,455,PayPal,46,Male,76503
587,4668,365,PayPal,46,Male,76503
587,4947,80,Credit Card,46,Male,76503
755,532,655,Debit Card,32,Male,127510
755,1371,238,PayPal,32,Male,127510
755,4537,707,Credit Card,32,Male,127510
755,4875,176,Debit Card,32,Male,127510
735,533,672,Debit Card,23,Female,101889
735,956,10,Credit Card,23,Female,101889
735,3757,253,Debit Card,23,Female,101889
735,4236,56,Debit Card,23,Female,101889
70,534,636,Debit Card,19,Female,95418
70,740,496,Credit Card,19,Female,95418
70,3410,204,Debit Card,19,Female,95418
70,4168,449,PayPal,19,Female,95418
824,535,73,Debit Card,18,Male,149582
824,1272,899,Credit Card,18,Male,149582
824,2139,78,PayPal,18,Male,149582
824,2394,999,Debit Card,18,Male,149582
824,3191,880,Debit Card,18,Male,149582
698,538,884,Debit Card,18,Male,123110
698,573,808,Debit Card,18,Male,123110
698,1925,887,Debit Card,18,Male,123110
698,2070,717,Credit Card,18,Male,123110
698,2973,190,Credit Card,18,Male,123110
698,4237,848,PayPal,18,Male,123110
132,539,928,Debit Card,54,Female,77372
132,542,598,Credit Card,54,Female,77372
132,1224,25,Debit Card,54,Female,77372
132,2412,188,Debit Card,54,Female,77372
132,3828,858,Debit Card,54,Female,77372
132,4132,915,PayPal,54,Female,77372
906,544,667,PayPal,34,Female,75754
906,714,999,PayPal,34,Female,75754
906,1714,721,PayPal,34,Female,75754
906,1935,51,Credit Card,34,Female,75754
906,3685,515,PayPal,34,Female,75754
906,3861,865,PayPal,34,Female,75754
906,4833,871,PayPal,34,Female,75754
536,545,864,PayPal,22,Male,112324
536,579,598,Debit Card,22,Male,112324
536,1944,110,Credit Card,22,Male,112324
536,2052,473,Credit Card,22,Male,112324
536,2448,914,Debit Card,22,Male,112324
